"UNIQID","GEOMETRY","POINT","REQUEST_ID","DISTRICT","ROUTE","FROM_RP","TO_RP","CHAINAGE","TEST_DATE","TRAVEL_DIRECTION","PAVE_TYPE","LANE_TYPE","LATITUDE","LONGITUDE","SURFACE_DEFLECTION_CRITERIA","SUBGRADE_DEFLECTION_CRITERIA","SURFACE_DEFLECTION","SUBGRADE_DEFLECTION","Surface Temperature(F)","Air Temperature(F)","Filename"
"14",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.86482117,40.49541169,NULL),NULL,NULL),7,"D2303210001","CRAWFORDSVILLE","I-65","176+50","178+0",1043,"nan","SB","asphalt","SHOULDER",40.49541169,-86.86482117,8,3.33,1.52,0.54,60.8,44.8,"I-65 SB RP-176+50 to RP-178+0 SH"
"15",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51384828,40.11353974,NULL),NULL,NULL),12,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16772,"08/31/2023","NB","concrete","UNKNOWN",40.11353974,-86.51384828,8,3.71,3.21,1.3,65,63.9,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"16",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51385,40.11355333,NULL),NULL,NULL),13,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16778,"08/31/2023","NB","concrete","UNKNOWN",40.11355333,-86.51385,8,3.71,1.14,0.76,63.2,64,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"17",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51384667,40.11355667,NULL),NULL,NULL),14,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16785,"08/31/2023","NB","concrete","UNKNOWN",40.11355667,-86.51384667,8,3.71,3.39,1.23,65.1,63.9,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"18",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51384833,40.11356603,NULL),NULL,NULL),15,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16791,"08/31/2023","NB","concrete","UNKNOWN",40.11356603,-86.51384833,8,3.71,1.1,0.69,63.5,63.5,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"19",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51385,40.11357,NULL),NULL,NULL),16,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16801,"08/31/2023","NB","concrete","UNKNOWN",40.11357,-86.51385,8,3.71,2.94,1.06,65.3,63.7,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"20",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51385357,40.11358619,NULL),NULL,NULL),17,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16808,"08/31/2023","NB","concrete","UNKNOWN",40.11358619,-86.51385357,8,3.71,0.96,0.6,64.7,64,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"21",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.513855,40.11358997,NULL),NULL,NULL),18,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16814,"08/31/2023","NB","concrete","UNKNOWN",40.11358997,-86.513855,8,3.71,2.47,1.03,65.9,64.1,"I-65 NB RP-141+60 to RP-147+00 T3 JOINT AND MID L3"
"22",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49675341,40.06928561,NULL),NULL,NULL),1,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",46,"08/31/2023","NB","concrete","SHOULDER",40.06928561,-86.49675341,8,2.98,1.33,0.68,105.6,90.3,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"23",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.4967662,40.06931269,NULL),NULL,NULL),2,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",52,"08/31/2023","NB","concrete","SHOULDER",40.06931269,-86.4967662,8,2.98,1.13,0.65,103.8,90.7,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"24",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.4967832,40.06936132,NULL),NULL,NULL),3,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",62,"08/31/2023","NB","concrete","SHOULDER",40.06936132,-86.4967832,8,2.98,1.42,0.73,103.7,91,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"25",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.496795,40.06939395,NULL),NULL,NULL),4,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",69,"08/31/2023","NB","concrete","SHOULDER",40.06939395,-86.496795,8,2.98,1.3,0.72,103,90.9,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"26",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49679833,40.06940109,NULL),NULL,NULL),5,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",75,"08/31/2023","NB","concrete","SHOULDER",40.06940109,-86.49679833,8,2.98,1.29,0.62,103.9,90.5,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"27",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49680667,40.06942167,NULL),NULL,NULL),6,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",85,"08/31/2023","NB","concrete","SHOULDER",40.06942167,-86.49680667,8,2.98,1.14,0.68,103.8,90.7,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"28",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49681469,40.06943068,NULL),NULL,NULL),7,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",92,"08/31/2023","NB","concrete","SHOULDER",40.06943068,-86.49681469,8,2.98,1.2,0.6,104.5,91.2,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"29",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.4968209,40.06945115,NULL),NULL,NULL),8,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",98,"08/31/2023","NB","concrete","SHOULDER",40.06945115,-86.4968209,8,2.98,1.17,0.69,104.5,91.4,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"30",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49682667,40.069465,NULL),NULL,NULL),9,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",108,"08/31/2023","NB","concrete","SHOULDER",40.069465,-86.49682667,8,2.98,1.35,0.7,106.1,91.3,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"31",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51392364,40.11347409,NULL),NULL,NULL),10,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16732,"08/31/2023","NB","concrete","SHOULDER",40.11347409,-86.51392364,8,2.98,1.18,0.52,102.8,93.3,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"32",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51393084,40.11349697,NULL),NULL,NULL),11,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16739,"08/31/2023","NB","concrete","SHOULDER",40.11349697,-86.51393084,8,2.98,0.95,0.5,101.9,92.5,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"33",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.5139419,40.11352547,NULL),NULL,NULL),12,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16749,"08/31/2023","NB","concrete","SHOULDER",40.11352547,-86.5139419,8,2.98,1.14,0.56,102.2,92,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"34",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51394167,40.1135385,NULL),NULL,NULL),13,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16755,"08/31/2023","NB","concrete","SHOULDER",40.1135385,-86.51394167,8,2.98,1.28,0.6,102,91.4,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"35",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51394895,40.1135529,NULL),NULL,NULL),14,"D2308180001","CRAWFORDSVILLE","I-65","nan","nan",16762,"08/31/2023","NB","concrete","SHOULDER",40.1135529,-86.51394895,8,2.98,0.95,0.5,102.9,91,"I-65 NB RP-141+60 to RP-147+00 T4 INSDIE SH HOT"
"36",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51734552,40.12531985,NULL),NULL,NULL),88,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",21152,"nan","NB","concrete","SHOULDER",40.12531985,-86.51734552,8,3.22,0.99,0.65,54.2,56.8,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"37",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51776225,40.12676933,NULL),NULL,NULL),89,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",21706,"nan","NB","concrete","SHOULDER",40.12676933,-86.51776225,8,3.22,3.75,1.53,54.3,57.6,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"38",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51777335,40.12679232,NULL),NULL,NULL),90,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",21713,"nan","NB","concrete","SHOULDER",40.12679232,-86.51777335,8,3.22,1.51,1.05,55,57,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"39",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.5181434,40.12801775,NULL),NULL,NULL),91,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22156,"nan","NB","concrete","SHOULDER",40.12801775,-86.5181434,8,3.22,3.85,1.37,54.6,57.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"40",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51815451,40.12805663,NULL),NULL,NULL),92,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22162,"nan","NB","concrete","SHOULDER",40.12805663,-86.51815451,8,3.22,1.2,0.88,55,56.7,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"41",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51851388,40.12928709,NULL),NULL,NULL),93,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22618,"nan","NB","concrete","SHOULDER",40.12928709,-86.51851388,8,3.22,2.59,0.94,54.8,57.2,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"42",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51851729,40.12929799,NULL),NULL,NULL),94,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",22625,"nan","NB","concrete","SHOULDER",40.12929799,-86.51851729,8,3.22,1.1,0.77,54.9,56.8,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"43",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.5188966,40.13061479,NULL),NULL,NULL),95,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23120,"nan","NB","concrete","SHOULDER",40.13061479,-86.5188966,8,3.22,3.33,1.26,54.8,57.3,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"44",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51890327,40.13063877,NULL),NULL,NULL),96,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23127,"nan","NB","concrete","SHOULDER",40.13063877,-86.51890327,8,3.22,1.25,0.96,55.5,56.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"45",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51927028,40.13191064,NULL),NULL,NULL),97,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23606,"nan","NB","concrete","SHOULDER",40.13191064,-86.51927028,8,3.22,2.46,1.03,55,58,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
